code,name,schedule,status,title,url,query,excerpt
466940,TIGER 은행고배당플러스TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 은행고배당플러스TOP10"" 기초지수 방법론 구성종목",timed out
466940,TIGER 은행고배당플러스TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 은행고배당플러스TOP10"" 투자설명서 PDF 기초지수",timed out
307510,TIGER 의료기기,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 의료기기"" 기초지수 리밸런싱 정기변경",timed out
307510,TIGER 의료기기,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 의료기기"" 기초지수 방법론 구성종목",timed out
307510,TIGER 의료기기,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 의료기기"" 투자설명서 PDF 기초지수",timed out
365000,TIGER 인터넷TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 인터넷TOP10"" 기초지수 리밸런싱 정기변경",timed out
365000,TIGER 인터넷TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 인터넷TOP10"" 기초지수 방법론 구성종목",timed out
365000,TIGER 인터넷TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 인터넷TOP10"" 투자설명서 PDF 기초지수",timed out
494670,TIGER 조선TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 조선TOP10"" 기초지수 리밸런싱 정기변경",timed out
494670,TIGER 조선TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 조선TOP10"" 기초지수 방법론 구성종목",timed out
494670,TIGER 조선TOP10,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 조선TOP10"" 투자설명서 PDF 기초지수",timed out
157500,TIGER 증권,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 증권"" 기초지수 리밸런싱 정기변경",timed out
157500,TIGER 증권,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 증권"" 기초지수 방법론 구성종목",timed out
157500,TIGER 증권,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 증권"" 투자설명서 PDF 기초지수",timed out
0117V0,TIGER 코리아AI전력기기TOP3플러스,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아AI전력기기TOP3플러스"" 기초지수 리밸런싱 정기변경",timed out
0117V0,TIGER 코리아AI전력기기TOP3플러스,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아AI전력기기TOP3플러스"" 기초지수 방법론 구성종목",timed out
0117V0,TIGER 코리아AI전력기기TOP3플러스,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아AI전력기기TOP3플러스"" 투자설명서 PDF 기초지수",timed out
0148J0,TIGER 코리아휴머노이드로봇산업,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아휴머노이드로봇산업"" 기초지수 리밸런싱 정기변경",timed out
0148J0,TIGER 코리아휴머노이드로봇산업,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아휴머노이드로봇산업"" 기초지수 방법론 구성종목",timed out
0148J0,TIGER 코리아휴머노이드로봇산업,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 코리아휴머노이드로봇산업"" 투자설명서 PDF 기초지수",timed out
387280,TIGER 퓨처모빌리티액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 퓨처모빌리티액티브"" 기초지수 리밸런싱 정기변경",timed out
387280,TIGER 퓨처모빌리티액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 퓨처모빌리티액티브"" 기초지수 방법론 구성종목",timed out
387280,TIGER 퓨처모빌리티액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 퓨처모빌리티액티브"" 투자설명서 PDF 기초지수",timed out
143860,TIGER 헬스케어,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 헬스케어"" 기초지수 리밸런싱 정기변경",timed out
143860,TIGER 헬스케어,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 헬스케어"" 기초지수 방법론 구성종목",timed out
143860,TIGER 헬스케어,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 헬스케어"" 투자설명서 PDF 기초지수",timed out
228790,TIGER 화장품,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 화장품"" 기초지수 리밸런싱 정기변경",timed out
228790,TIGER 화장품,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 화장품"" 기초지수 방법론 구성종목",timed out
228790,TIGER 화장품,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIGER 화장품"" 투자설명서 PDF 기초지수",timed out
463050,TIME K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K바이오액티브"" 기초지수 리밸런싱 정기변경",timed out
463050,TIME K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K바이오액티브"" 기초지수 방법론 구성종목",timed out
463050,TIME K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K바이오액티브"" 투자설명서 PDF 기초지수",timed out
404120,TIME K신재생에너지액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K신재생에너지액티브"" 기초지수 리밸런싱 정기변경",timed out
404120,TIME K신재생에너지액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K신재생에너지액티브"" 기초지수 방법론 구성종목",timed out
404120,TIME K신재생에너지액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""TIME K신재생에너지액티브"" 투자설명서 PDF 기초지수",timed out
0184V0,UNICORN K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN K바이오액티브"" 기초지수 리밸런싱 정기변경",timed out
0184V0,UNICORN K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN K바이오액티브"" 기초지수 방법론 구성종목",timed out
0184V0,UNICORN K바이오액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN K바이오액티브"" 투자설명서 PDF 기초지수",timed out
470310,UNICORN 생성형AI강소기업액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN 생성형AI강소기업액티브"" 기초지수 리밸런싱 정기변경",timed out
470310,UNICORN 생성형AI강소기업액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN 생성형AI강소기업액티브"" 기초지수 방법론 구성종목",timed out
470310,UNICORN 생성형AI강소기업액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""UNICORN 생성형AI강소기업액티브"" 투자설명서 PDF 기초지수",timed out
422260,VITA MZ소비액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""VITA MZ소비액티브"" 기초지수 리밸런싱 정기변경",timed out
422260,VITA MZ소비액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""VITA MZ소비액티브"" 기초지수 방법론 구성종목",timed out
422260,VITA MZ소비액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""VITA MZ소비액티브"" 투자설명서 PDF 기초지수",timed out
413930,WON AI ESG액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON AI ESG액티브"" 기초지수 리밸런싱 정기변경",timed out
413930,WON AI ESG액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON AI ESG액티브"" 기초지수 방법론 구성종목",timed out
413930,WON AI ESG액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON AI ESG액티브"" 투자설명서 PDF 기초지수",timed out
474590,WON 반도체밸류체인액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 반도체밸류체인액티브"" 기초지수 리밸런싱 정기변경",timed out
474590,WON 반도체밸류체인액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 반도체밸류체인액티브"" 기초지수 방법론 구성종목",timed out
474590,WON 반도체밸류체인액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 반도체밸류체인액티브"" 투자설명서 PDF 기초지수",timed out
0154F0,WON 초대형IB&금융지주,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 초대형IB&금융지주"" 기초지수 리밸런싱 정기변경",timed out
0154F0,WON 초대형IB&금융지주,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 초대형IB&금융지주"" 기초지수 방법론 구성종목",timed out
0154F0,WON 초대형IB&금융지주,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""WON 초대형IB&금융지주"" 투자설명서 PDF 기초지수",timed out
0001P0,마이티 바이오시밀러&CDMO액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""마이티 바이오시밀러&CDMO액티브"" 기초지수 리밸런싱 정기변경",timed out
0001P0,마이티 바이오시밀러&CDMO액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""마이티 바이오시밀러&CDMO액티브"" 기초지수 방법론 구성종목",timed out
0001P0,마이티 바이오시밀러&CDMO액티브,unknown,search_failed,search failed,https://html.duckduckgo.com/html/,"""마이티 바이오시밀러&CDMO액티브"" 투자설명서 PDF 기초지수",timed out
